wave_id,wait_time_ms,x_end,std_all,std_tail_50,max_diff_tail_50,settling_trend,stability_ratio,ringing_energy,max_slope,peak_rel,pred_wait_time_ms,error_ms,abs_error_ms
25.0,5.47,2.1850915694193533,0.3464319902238319,0.0022836662951146,0.0108437321389032,1.0075154764411287,0.0065919613458537,7.77262304768809,0.0659937687403767,0.0241032767581836,5.4002857,-0.06971427917480444,0.06971427917480444
26.0,6.48,2.280018360441109,0.4032572134611584,0.0025910467526312,0.0112630348237008,1.0555462118187011,0.0064252954682867,8.71089399651985,0.056117542375553,0.0177614241244716,6.5543246,0.074324626922607,0.074324626922607
27.0,5.23,2.7450026092950783,0.4459498424975936,0.0020554803327155,0.0097588789844058,1.0868313698072265,0.0046092186435011,7.974627016931,0.0710803373544385,0.0311981938222776,4.978458,-0.251542072296143,0.251542072296143
28.0,6.390000000000001,2.1614710370128645,0.3718747319159848,0.0028453009953498,0.0120591528828426,0.9576998078491816,0.007651235062514,8.645461663419674,0.0754043403302036,0.0294992562687617,6.2983694,-0.09163059234619197,0.09163059234619197
29.0,5.48,1.750302066769711,0.2870769190545226,0.0024631335742254,0.0125633364223334,1.1282838744494634,0.0085800473746118,7.326355522199745,0.0518064637256557,0.0198971351918975,5.489447,0.009447116851806214,0.009447116851806214
30.0,5.03,2.2982197994222697,0.3342863374266172,0.0026685665397626,0.0146745159473207,0.892125073629082,0.0079828764535301,8.014572137580856,0.0862491311432875,0.0433617280645703,4.880887,-0.14911296844482447,0.14911296844482447
31.0,4.47,1.84433678570046,0.2549056621410284,0.0027925482116877,0.01092632236329,0.8691332956632761,0.0109552223252989,6.744910501281425,0.0672617397948228,0.0343726607354468,4.1382403,-0.3317596626281736,0.3317596626281736
32.0,5.45,1.785229512060235,0.2675091355907868,0.0026732426000998,0.0125068699094286,0.9206278059564308,0.0099930889620009,8.045106467466393,0.0640674102647753,0.0269689992166017,5.6101055,0.160105514526367,0.160105514526367
33.0,8.91,0.9641633689037632,0.1306928476098414,0.0026406750028826,0.012845467612634,0.9794473662549148,0.0202051989146387,7.471163389585672,0.0658130659842541,0.0572349762683772,7.115514,-1.794486198425293,1.794486198425293
34.0,5.4,2.5842004887538006,0.419336677377246,0.0023135282923842,0.0120103028718556,1.0289657476453102,0.0055171140796392,8.05523569415815,0.069759008649224,0.0152038770344336,5.1630397,-0.23696031570434606,0.23696031570434606
35.0,6.94,1.529319165851566,0.2775197040402892,0.0027576042390149,0.0137472532173335,0.9697789906771258,0.0099366069829692,8.519378032704427,0.0480674299336273,0.0226225710759233,6.9084835,-0.03151649475097695,0.03151649475097695
36.0,6.49,0.9877962086969302,0.1566846111652406,0.0022823146817762,0.0111453706165197,0.9687635140035848,0.0145662975466236,8.050830138828308,0.0413255087186147,0.0676629240341643,6.5225945,0.03259445190429666,0.03259445190429666
37.0,3.47,1.532609483632263,0.1695870508037209,0.0021855348399322,0.0091588470525714,1.1987170647819612,0.0128873921486752,6.3941235492808906,0.0761755408898758,0.0312690828442594,3.5797622,0.10976222038269023,0.10976222038269023
38.0,6.97,1.563686548129872,0.2620002051133046,0.0021610623796261,0.009690802503341,0.9430733917491976,0.0082483232043396,9.423229558783737,0.0596638522772988,0.0600198600828323,7.006667,0.03666713714599634,0.03666713714599634
39.0,4.49,1.612191259626852,0.2056278973874879,0.0022122712170676,0.0099770429295429,1.0737330852964369,0.0107586141492281,7.206506707918382,0.0768256806221734,0.0469672493253796,4.5794554,0.0894553756713865,0.0894553756713865
40.0,6.38,2.373803205431405,0.4234705278347626,0.0023612784319803,0.0123953942304657,1.038784211591433,0.0055760159708817,8.85663141171672,0.0675183052592507,0.0211924895052644,6.3952956,0.015295619964599716,0.015295619964599716
41.0,4.49,1.1308413657163334,0.1422705735364982,0.0022226134912823,0.0128550315288866,1.0249885095700106,0.0156224398370733,7.08797657829348,0.0556858173765149,0.0411496899007446,4.7234435,0.23344350814819315,0.23344350814819315
42.0,3.06,2.8938520166701047,0.4226179800915431,0.0028589976290163,0.0142236682606378,0.8891922205433141,0.0067649692084375,6.6534946512746025,0.0836355711458575,0.0160646134961162,3.0861993,0.026199283599853462,0.026199283599853462
43.0,5.19,0.8721956174521008,0.1173971422292651,0.0023730347785528,0.0123424058185945,1.0090147981349222,0.0202137353028987,7.225023221164953,0.0515634414730327,0.0730243952902898,5.333185,0.14318519592285117,0.14318519592285117
44.0,5.18,2.858840120416801,0.4725653741550422,0.0025054183860554,0.0132953073849741,0.9755332147362792,0.0053017392254635,8.000069465288352,0.0617807754517649,0.0313958298511329,5.279955,0.0999549102783206,0.0999549102783206
45.0,5.48,1.6665925135925088,0.2452184844987501,0.0023641964995391,0.0109086994929488,1.050373112324445,0.0096411838395079,7.9180335866911555,0.065325545271043,0.0420186230893491,5.611543,0.13154317855834918,0.13154317855834918
46.0,6.99,1.4282308296493662,0.2397395150866183,0.0025830841233696,0.011031259742563,1.0259989796876203,0.0107745446622005,8.769715464511066,0.0545521503649743,0.0561379318262202,6.9763303,-0.013669719696045135,0.013669719696045135
47.0,4.49,1.1592067352015707,0.1405273674854471,0.0020892644558736,0.0102420592352734,0.9910192051533686,0.0148673135944332,6.898051250296449,0.0584856921193969,0.0476714447149582,4.57317,0.08317018508911111,0.08317018508911111
48.0,4.49,1.3838993432065625,0.1899247035860742,0.0024640737121057,0.0105222126470405,0.9945973473073996,0.0129739504793546,6.545687728175624,0.0570939796964635,0.0304932156601582,4.4027066,-0.08729337692260764,0.08729337692260764
49.0,5.96,1.6880796685332646,0.2736912448880587,0.0022213711221625,0.0119762006724042,1.077056503497677,0.0081163396912997,8.543503501195602,0.0550846101261284,0.0282754088566057,6.2340026,0.2740025901794434,0.2740025901794434
50.0,5.47,2.1070386024365813,0.3187055776852339,0.0023286999421104,0.0105661220919968,1.002960258116074,0.0073067435835831,8.434113420983559,0.0747871649647032,0.0394054104724919,5.7202373,0.2502372550964358,0.2502372550964358
51.0,3.99,1.5126931106981258,0.1744153382148928,0.0030359278734709,0.0130284947511194,0.9544791142121908,0.0174063123526677,7.001639523109519,0.0765874484164959,0.037152190309134,4.0954275,0.10542751312255838,0.10542751312255838
52.0,5.47,2.429256337525934,0.3796475889327065,0.0024365622902919,0.0110490517329391,0.9716351584430472,0.0064179580086992,8.242182602636074,0.0670482579927618,0.0351174105840526,5.7214136,0.2514136123657229,0.2514136123657229
53.0,3.48,1.1652019166618572,0.1397366070258541,0.0026076442112303,0.0124785152574755,0.9166002521357096,0.0186611386097756,5.784864112106357,0.0526904895701303,0.024789359539981,3.5468976,0.06689764976501467,0.06689764976501467
54.0,4.84,2.04816421503598,0.3208422404528808,0.0022394103183706,0.0112600144571972,1.0288922368328202,0.0069797864153729,7.499301475879653,0.072062739389828,0.022031083964312,4.9599657,0.11996570587158217,0.11996570587158217
55.0,5.46,1.2326473660544923,0.1765441204241823,0.0024821786504906,0.0104614262821072,0.9667362608556772,0.01405982045999,7.242488771398561,0.0539275085990365,0.0598505852182082,5.1640368,-0.29596324920654293,0.29596324920654293
56.0,5.98,1.348126490541397,0.2152896025118449,0.0021293388254048,0.0087188459094116,1.1002828004302991,0.0098905789720946,8.1798332192007,0.0574819171059656,0.0275320924399413,5.983016,0.0030160140991206674,0.0030160140991206674
57.0,4.48,3.0910370922900525,0.4517800998774375,0.0025894542935062,0.0122376734190385,0.9392390693760648,0.005731669651844,7.651148683326945,0.0750624083016728,0.0180964615654137,4.2725053,-0.20749471664428754,0.20749471664428754
58.0,2.82,3.1582056729014045,0.4438511399697374,0.0027515319633172,0.0103158286362678,0.9777354803898004,0.0061992224629763,7.054557088417811,0.0855574522561962,0.0165697064063636,3.0351415,0.21514146804809586,0.21514146804809586
59.0,6.99,1.4333867123505195,0.240327072894782,0.0027693020838592,0.0125757635244758,0.960802853426732,0.0115230549724566,9.375875943184296,0.0622858222370668,0.0773882808257835,7.1416693,0.15166927337646463,0.15166927337646463
60.0,2.79,2.8492755301936863,0.3924212943231969,0.0024235438666915,0.0135716216279084,1.0914441948661056,0.0061758724502847,6.710360437842434,0.0894720388723507,0.0232764003836387,3.0294836,0.2394835567474365,0.2394835567474365
61.0,3.99,1.232130710807604,0.1403071925717151,0.0027632000989454,0.0125590753961275,0.8797234404460672,0.0196939303581262,6.737121578637526,0.0693468324166925,0.04517683972259,4.001788,0.011788139343261506,0.011788139343261506
62.0,6.92,1.906303989235924,0.3528351748094233,0.0024618155040888,0.0116733115379485,1.0167913595951072,0.0069772394389004,8.707793066212247,0.0598355843350286,0.0236967227224051,6.723283,-0.19671718597412102,0.19671718597412102
63.0,4.46,1.557087923621141,0.2282398435688593,0.0022385300804268,0.0127978527479457,1.0600197049445894,0.0098077970770415,6.317080780710728,0.0561875756860404,0.0143091790135445,4.414704,-0.04529615402221676,0.04529615402221676
64.0,4.48,2.3876777855198688,0.3550697669315272,0.0020859808019895,0.0101387523810636,1.0705817025112672,0.0058748476789266,7.139130006463019,0.0818861313291441,0.0044908069352489,4.0923114,-0.38768861770629925,0.38768861770629925
65.0,5.41,2.368130219821172,0.3573417292489184,0.0023758145948917,0.0098248090280637,0.904182091878868,0.0066485786399387,8.14632348195367,0.0870760653537405,0.0449541615763999,5.356086,-0.0539142227172853,0.0539142227172853
66.0,5.08,1.2958773448954155,0.1740534261649333,0.0027067670624364,0.0117946030702051,0.962206611729402,0.0155513574568773,7.627555685984271,0.053675932679434,0.0786860619614984,5.3427644,0.26276437759399407,0.26276437759399407
67.0,6.37,3.0738973708710686,0.5674231649029738,0.0025869695638354,0.010669837409984,0.9658142405907444,0.0045591539423996,8.723856497956268,0.0641207384493134,0.011270922736779,6.2136674,-0.15633260726928722,0.15633260726928722
68.0,6.97,1.502066722275367,0.2667486737291636,0.0027311308062356,0.0128379976178685,0.9043477468025796,0.0102385918468333,8.976712931400593,0.047009158801673,0.0267682864251208,7.0382385,0.06823852539062525,0.06823852539062525
69.0,3.49,1.0788402476559158,0.1134636277615327,0.0025955057997374,0.0124313758758116,0.9431630828987344,0.0228752229068259,5.840871279530562,0.0668336084370192,0.0843358411494421,3.5275095,0.03750945091247537,0.03750945091247537
70.0,2.89,2.634552378608669,0.3539861989668814,0.0026168378853594,0.0114526679414774,1.030187509829241,0.0073924855986033,6.634369796636756,0.0859675185789722,0.0212194126886746,3.053734,0.16373406410217273,0.16373406410217273
71.0,5.66,1.8088127962131744,0.3033205132262573,0.0023832629793272,0.0098018681210927,1.1067316410528043,0.0078572429741744,7.713160921841951,0.0558818231889748,0.0239331723688365,5.672689,0.012688961029052592,0.012688961029052592
72.0,5.84,1.8959342412702225,0.3102262769813561,0.0020083009830523,0.009018191722951,1.0803352589429804,0.0064736649523064,8.713629963923669,0.0572587044085866,0.0317993799326243,6.0522113,0.21221128463745131,0.21221128463745131
73.0,5.9,2.7281247443301924,0.4648119505307923,0.0030055341360077,0.0146760871329099,0.9494691118991012,0.0064661292079719,8.631790867919625,0.0751086624740984,0.0343638219651598,5.77333,-0.12666978836059606,0.12666978836059606
74.0,4.94,2.674513608481531,0.4461499946559336,0.0025279674570988,0.0126740753975669,1.1076256308814332,0.0056661828571402,8.327149143088075,0.0653062862062712,0.0285101826580707,5.5457096,0.6057096099853512,0.6057096099853512
75.0,2.83,3.1106218136034385,0.4107653724713188,0.0020283898482418,0.0087617629438234,1.0731825659915692,0.0049380740910564,6.84962886829587,0.092548537941606,0.0221027062084213,3.0089068,0.1789068412780761,0.1789068412780761
76.0,3.98,2.103622062956741,0.2918155367907689,0.0024673106209839,0.014657409053961,1.020734142892473,0.0084550351213751,6.541839245686878,0.0658390153534504,0.0309510441416751,4.085166,0.10516597747802736,0.10516597747802736
77.0,7.88,1.0013211109396365,0.1525653793006182,0.0019590539052684,0.0074613351870332,1.1808787089006278,0.0128407499880265,7.817874498956751,0.0597549241193409,0.0815466424511246,7.3534746,-0.5265253829956054,0.5265253829956054
78.0,4.47,1.5576659654549905,0.1916229010576594,0.0023113323746827,0.0098617941632286,1.0232381415507548,0.0120618796076227,6.893466532327124,0.0632551685526941,0.0511730518619644,4.6099663,0.13996627807617212,0.13996627807617212
79.0,6.49,1.7637333689330987,0.2953156896866072,0.0021061397423881,0.0095905920250169,1.1362176205152204,0.0071318247177838,8.723299000853258,0.0605657845014648,0.0283246940211432,6.327882,-0.1621181869506838,0.1621181869506838
80.0,6.91,2.6931913816387087,0.4764620077967545,0.0025371945027978,0.01243906878378,1.0199710239369306,0.0053250720014492,9.325664408893228,0.067755881650845,0.0386499041514896,6.9237313,0.013731327056884624,0.013731327056884624
81.0,3.84,1.9231357832696845,0.2648683688416824,0.0026609123014417,0.0126672814602868,1.0346255305533023,0.0100461686045497,6.501094836947855,0.0677547709282154,0.021938560003333,3.8568127,0.01681271553039565,0.01681271553039565
82.0,3.45,0.9903998809641916,0.1153325372448528,0.0024204383139325,0.0096348751947668,1.0580384288999194,0.0209866040474536,5.482509658508466,0.0543607006369566,0.0288123784996583,3.5545378,0.10453777313232404,0.10453777313232404
83.0,4.48,1.4410968380192768,0.1814561726403971,0.0024236259915331,0.0105553488375922,1.0644823355089172,0.0133565364181885,6.74509138244615,0.0673589269080922,0.0581638797041184,4.557728,0.0777278137207027,0.0777278137207027
84.0,3.98,1.811520408956918,0.2364422398022819,0.0019238346069265,0.0082777520836581,1.0566512490728197,0.0081365943767013,6.533092717079871,0.0676084139053836,0.0360727204301736,3.978707,-0.0012929248809814275,0.0012929248809814275
85.0,3.42,1.5418769012271551,0.193820931029673,0.0026307859667888,0.0133134165318997,0.986681414392783,0.0135732809621721,6.05963437150457,0.0601765734132284,0.0325530024332527,3.6348703,0.21487029075622566,0.21487029075622566
86.0,4.49,2.842305772491029,0.3974249234980972,0.0023493643962293,0.0111481783680762,1.027290485189398,0.0059114671763385,7.410260846366725,0.0837948657745314,0.0362412111554055,4.146626,-0.3433740043640139,0.3433740043640139
87.0,5.49,1.688246570423734,0.2559299152096033,0.0024145994381232,0.0094874304158925,1.0210240261563988,0.0094346119198731,7.696772172710428,0.056030975397311,0.0343063113141413,5.330245,-0.15975498199462912,0.15975498199462912
88.0,4.49,1.6801393821098662,0.2198344085847551,0.0026658230008474,0.0125135484821012,0.9977009218180296,0.0121265046990728,7.319578905787854,0.0652646723598817,0.0397640696440517,4.600182,0.11018205642700174,0.11018205642700174
89.0,3.86,2.559688252271429,0.3624999664583957,0.0025907431641057,0.0119547111383222,0.985279756095692,0.0071468783356596,7.098847303083511,0.0755328867054141,0.0327590918228768,3.8612936,0.0012935543060303978,0.0012935543060303978
90.0,3.88,2.495934970652446,0.3458910756902776,0.0022675416951113,0.0100158024061021,1.0092777136806523,0.0065556524811474,6.972116455775744,0.0843835503777176,0.0304383973998878,3.769044,-0.11095607757568349,0.11095607757568349
91.0,4.82,2.99741088754328,0.4974662557126134,0.0021292095573007,0.0078055632606335,1.1175844764078644,0.0042801085069992,8.55335608362439,0.0685477646809237,0.0233812611450607,4.8461328,0.02613275527954073,0.02613275527954073
92.0,3.36,2.5409792452844937,0.3093645031716526,0.0026107509173802,0.0112861226433218,0.9518537549301,0.0084390771474275,6.548754457788819,0.0898781871153406,0.037201660918134,3.3206244,-0.03937564849853503,0.03937564849853503
93.0,3.44,1.9142737230442912,0.2195421436755201,0.0025610297752098,0.0119754874541122,1.0005284277768394,0.0116653218405739,6.437292276397937,0.0997544182672247,0.0384172205429012,3.38742,-0.05258006095886225,0.05258006095886225
94.0,3.97,1.3104660218667308,0.1637900900002793,0.0024758047634497,0.010426293099734,0.9111017805409838,0.0151157176135002,6.198892231951726,0.0582035809083826,0.0332670128084824,3.7889357,-0.18106433868408223,0.18106433868408223
95.0,3.46,1.7662658999219625,0.2015491792831087,0.0028393091341617,0.0142570976544598,0.92440640110437,0.0140874258589069,6.262692461159187,0.0699015561224039,0.0421619957480385,3.4532743,-0.006725749969482386,0.006725749969482386
96.0,6.97,2.026250799432761,0.349848128961148,0.0024300432914119,0.0102845466097694,1.044546639336753,0.0069459947997486,9.229492211932389,0.073297735661971,0.0377907481965751,6.4746194,-0.4953806114196775,0.4953806114196775
97.0,3.49,2.304119466487584,0.2791901815912584,0.002745735780281,0.0139990676569672,0.9968831954331292,0.00983464301931,6.456933504221476,0.0773084243673025,0.034985688738228,3.4796808,-0.010319223403930877,0.010319223403930877
98.0,3.46,2.149910829130245,0.2581231777876427,0.0025864349127227,0.0115492997743831,0.9707698475856812,0.0100201575266147,6.513437399311493,0.0947682436676519,0.0439084227025805,3.4151971,-0.04480286598205563,0.04480286598205563
99.0,3.93,2.663435759430922,0.3561151259964808,0.002406042602916,0.01203891736463,1.0292066363475063,0.0067563616946265,6.940709552064499,0.086938753739192,0.0241506145378358,3.6576972,-0.2723027992248537,0.2723027992248537
100.0,9.8,0.8701535387026518,0.146289630358529,0.0021771923441826,0.0098694411065978,1.0982659518532645,0.0148827522768631,8.632013763918184,0.0432862397873712,0.0383423215063234,8.554469,-1.2455308914184577,1.2455308914184577
