wait_time_ms,x_end,std_all,ringing_energy,max_rolling_std_half,std_tail_50_smooth,max_dev_tail_50,stability_ratio_smooth,max_slope,wave_id,pred_wait_time_ms,error_ms,abs_error_ms
4.92,2.6931913816387087,0.4764620077967545,9.325664408893228,0.0189323662181397,0.0013283078949709,0.0092338706879884,0.0027878568919386,0.067755881650845,80.0,4.9488134,0.028813438415527415,0.028813438415527415
2.78,1.9231357832696845,0.2648683688416824,6.501094836947855,0.0028054194823503,0.0009950667428805,0.0076970311418163,0.0037568349270065,0.0677547709282154,81.0,3.0298448,0.24984476089477559,0.24984476089477559
3.31,0.9903998809641916,0.1153325372448528,5.482509658508466,0.0027250466857875,0.0008452830763126,0.0072800493936775,0.0073290945398086,0.0543607006369566,82.0,3.3983693,0.0883693122863769,0.0883693122863769
4.45,1.4410968380192768,0.1814561726403971,6.74509138244615,0.002699996464801,0.0009094294066669,0.0105553488375922,0.0050118405365984,0.0673589269080922,83.0,4.4374256,-0.012574386596679865,0.012574386596679865
2.81,1.811520408956918,0.2364422398022819,6.533092717079871,0.0028168983850865,0.0007510080185189,0.0057431709097532,0.0031762853201302,0.0676084139053836,84.0,2.9339929,0.12399286270141596,0.12399286270141596
3.41,1.5418769012271551,0.193820931029673,6.05963437150457,0.0028256787946983,0.0011141441353909,0.0074251757512997,0.0057483168805543,0.0601765734132284,85.0,3.430777,0.020777072906494,0.020777072906494
2.87,2.842305772491029,0.3974249234980972,7.410260846366725,0.0026570148801049,0.0009544581635545,0.0085949425860003,0.002401606202127,0.0837948657745314,86.0,2.8007903,-0.06920969009399425,0.06920969009399425
4.86,1.688246570423734,0.2559299152096033,7.696772172710428,0.0029618574455941,0.0011315768071125,0.0049749712295885,0.0044214323353499,0.056030975397311,87.0,4.807102,-0.052897796630859695,0.052897796630859695
4.4,1.6801393821098662,0.2198344085847551,7.319578905787854,0.0027942482829472,0.0014690092536869,0.0091740059532139,0.0066823444812928,0.0652646723598817,88.0,4.509362,0.1093622207641598,0.1093622207641598
2.81,2.559688252271429,0.3624999664583957,7.098847303083511,0.0028751332953486,0.0012334424998195,0.0108723329240159,0.0034026003049535,0.0755328867054141,89.0,2.8815246,0.0715245628356933,0.0715245628356933
2.8000000000000003,2.495934970652446,0.3458910756902776,6.972116455775744,0.0028576668043284,0.0009811066690486,0.0077528887834938,0.0028364613462612,0.0843835503777176,90.0,2.7790866,-0.020913410186767845,0.020913410186767845
4.6000000000000005,2.99741088754328,0.4974662557126134,8.55335608362439,0.0027702934433766,0.0007201405356564,0.00530952671228,0.001447616850267,0.0685477646809237,91.0,4.6506286,0.050628566741942826,0.050628566741942826
2.66,2.5409792452844937,0.3093645031716526,6.548754457788819,0.0027494173760116,0.0011474621472016,0.0065412095239349,0.0037090943910132,0.0898781871153406,92.0,2.592711,-0.06728902816772475,0.06728902816772475
2.69,1.9142737230442912,0.2195421436755201,6.437292276397937,0.0026725202264059,0.0011740808782918,0.0095000854903515,0.0053478610224341,0.0997544182672247,93.0,2.579672,-0.11032790184020991,0.11032790184020991
